1	2	7	10	6.700000	0.093971	6.793971	0.869351	0.987614	0.086290	0.007681	3.300000	3.393971	2.069046e-06	5.655308e-14	-30.503597	-1714337088
1	2	6	10	6.700000	0.095051	6.795051	0.869351	0.985886	0.086290	0.008761	3.700000	3.795051	1.062427e-05	5.655308e-14	-30.503597	-1714337088
1	2	16	17	1.200000	0.089173	1.289173	0.869351	0.995334	0.086290	0.002883	-2.200000	-2.110827	7.847164e-08	4.246855e-10	-21.579672	-1714337088
1	2	15	17	4.600000	0.525287	5.125287	0.869351	0.490522	0.086290	0.438996	1.600000	2.125287	4.029410e-07	1.707006e-12	-27.096280	-1714337088
1	2	13	17	6.200000	0.600040	6.800040	0.869351	0.434493	0.086290	0.513750	3.700000	4.300040	1.062427e-05	1.272871e-13	-29.692331	-1714337088
1	2	11	17	7.000000	1.687875	8.687875	0.869351	0.074376	0.086290	1.601584	4.500000	6.187875	2.801279e-04	3.475836e-14	-30.990356	-1714337088
1	2	7	17	8.700000	1.699579	10.399579	0.869351	0.072977	0.086290	1.613288	5.300000	6.999579	1.947472e-01	2.203653e-15	-33.748660	-1714337088
1	2	6	17	8.400000	1.702147	10.102147	0.869351	0.072673	0.086290	1.615857	5.400000	7.102147	1.000000e+00	3.585421e-15	-33.261901	-1714337088
1	2	19	21	5.000000	1.202265	6.202265	0.869351	0.163539	0.086290	1.115975	1.600000	2.802265	4.029410e-07	8.920156e-13	-27.745293	-1714337088
1	2	18	21	5.800000	1.206564	7.006564	0.869351	0.162402	0.086290	1.120274	3.300000	4.506564	2.069046e-06	2.435831e-13	-29.043318	-1714337088
1	2	16	21	7.500000	1.215343	8.715343	0.869351	0.160105	0.086290	1.129053	4.100000	5.315343	5.455413e-05	1.544298e-14	-31.801622	-1714337088
1	2	15	21	7.500000	1.219657	8.719657	0.869351	0.158988	0.086290	1.133367	4.500000	5.719657	2.801279e-04	1.544298e-14	-31.801622	-1714337088
1	2	13	21	7.590000	1.230998	8.820998	0.869351	0.156090	0.086290	1.144708	5.090000	6.320998	7.386077e-03	1.334480e-14	-31.947650	-1714337088
1	2	11	21	7.800000	1.715636	9.515636	0.869351	0.071100	0.086290	1.629346	5.300000	7.015636	1.947472e-01	9.491482e-15	-32.288382	-1714337088
1	2	7	21	9.090000	1.718088	10.808088	0.869351	0.070818	0.086290	1.631798	5.690000	7.408088	1.353899e+02	1.170380e-15	-34.381447	-1714337088
1	2	6	21	8.770000	1.718229	10.488229	0.869351	0.070802	0.086290	1.631938	5.770000	7.488229	6.952082e+02	1.967058e-15	-33.862237	-1714337088
1	2	19	22	6.700000	1.213063	7.913063	0.869351	0.160699	0.086290	1.126773	3.300000	4.513063	2.069046e-06	5.655308e-14	-30.503597	-1714337088
1	2	18	22	6.200000	1.217361	7.417361	0.869351	0.159582	0.086290	1.131071	3.700000	4.917361	1.062427e-05	1.272871e-13	-29.692331	-1714337088
1	2	16	22	7.900000	1.226252	9.126252	0.869351	0.157296	0.086290	1.139962	4.500000	5.726252	2.801279e-04	8.069904e-15	-32.450635	-1714337088
1	2	15	22	7.900000	1.230636	9.130636	0.869351	0.156181	0.086290	1.144346	4.900000	6.130636	1.438418e-03	8.069904e-15	-32.450635	-1714337088
1	2	13	22	7.700000	1.231042	8.931042	0.869351	0.156078	0.086290	1.144752	5.200000	6.431042	3.792648e-02	1.116348e-14	-32.126128	-1714337088
1	2	11	22	7.900000	1.715732	9.615732	0.869351	0.071089	0.086290	1.629442	5.400000	7.115732	1.000000e+00	8.069904e-15	-32.450635	-1714337088
1	2	7	22	9.170000	1.718145	10.888145	0.869351	0.070811	0.086290	1.631855	5.770000	7.488145	6.952082e+02	1.027909e-15	-34.511250	-1714337088
1	2	6	22	8.840000	1.718285	10.558285	0.869351	0.070795	0.086290	1.631995	5.840000	7.558285	3.569798e+03	1.755865e-15	-33.975815	-1714337088
2	3	4	9	6.000000	0.297124	6.297124	0.625802	0.986717	0.288883	0.008242	4.100000	4.397124	5.455413e-05	1.760824e-13	-29.367825	-1714337088
1	3	7	9	0.700000	0.330089	1.030089	0.591078	0.990274	0.324066	0.006024	-0.700000	-0.369911	2.069046e-06	9.558630e-10	-20.768406	-1714337088
1	3	6	9	2.700000	0.331166	3.031166	0.591078	0.988545	0.324066	0.007101	1.700000	2.031166	1.062427e-05	3.724625e-11	-24.013470	-1714337088
2	3	10	12	3.000000	1.844625	4.844625	0.625802	0.080119	0.288883	1.555742	1.400000	3.244625	4.029410e-07	2.289210e-11	-24.500229	-1714337088
2	3	4	12	6.890000	1.888293	8.778293	0.625802	0.074639	0.288883	1.599410	5.090000	6.978293	7.386077e-03	4.155005e-14	-30.811878	-1714337088
1	3	11	12	0.800000	1.874405	2.674405	0.591078	0.080824	0.324066	1.550340	0.400000	2.274405	4.029410e-07	8.126995e-10	-20.930660	-1714337088
1	3	7	12	3.879912	1.920730	5.800643	0.591078	0.074972	0.324066	1.596665	2.600000	4.520730	2.801279e-04	5.490977e-12	-25.927915	-1714337088
1	3	6	12	4.804378	1.923252	6.727629	0.591078	0.074666	0.324066	1.599186	4.000000	5.923252	1.438418e-03	1.225234e-12	-27.427890	-1714337088
2	3	17	20	5.300000	1.244507	6.544507	0.625802	0.212135	0.288883	0.955624	3.300000	4.544507	2.069046e-06	5.482460e-13	-28.232052	-1714337088
2	3	10	20	7.000000	1.919545	8.919545	0.625802	0.070948	0.288883	1.630662	5.300000	7.219545	1.947472e-01	3.475836e-14	-30.990356	-1714337088
