1	2	3	10	5.400000	0.128518	5.528518	0.977182	0.830737	0.014226	0.114292	4.400000	4.528518	8.459723e-02	9.482502e-08	-16.171233	-1796384064
1	2	10	13	4.083018	8.064353	12.147371	0.977182	0.000002	0.014226	8.050126	2.800000	10.864353	7.156691e-03	8.034201e-07	-14.034388	-1796384064
1	2	3	13	6.083018	8.196709	14.279727	0.977182	0.000002	0.014226	8.182483	4.800000	12.996709	5.393107e-01	3.130614e-08	-17.279451	-1796384064
1	2	13	14	-2.200000	7.603602	5.403602	0.977182	0.000004	0.014226	7.589376	-3.300000	4.303602	2.081567e-03	2.149378e-02	-3.839992	-1796384064
1	2	10	14	4.300000	9.241969	13.541969	0.977182	0.000000	0.014226	9.227742	3.200000	12.441969	1.327007e-02	5.649957e-07	-14.386448	-1796384064
1	2	3	14	6.000000	9.361733	15.361733	0.977182	0.000000	0.014226	9.347507	4.900000	14.261733	1.000000e+00	3.582028e-08	-17.144752	-1796384064
1	2	14	16	1.583018	5.396864	6.979883	0.977182	0.000161	0.014226	5.382638	0.500000	5.896864	3.859680e-03	4.640707e-05	-9.978059	-1796384064
1	2	13	16	4.083018	7.606682	11.689700	0.977182	0.000004	0.014226	7.592455	2.800000	10.406682	7.156691e-03	8.034201e-07	-14.034388	-1796384064
1	2	10	16	5.283018	9.272066	14.555084	0.977182	0.000000	0.014226	9.257839	4.000000	13.272066	4.562419e-02	1.146449e-07	-15.981426	-1796384064
1	2	3	16	6.383018	9.394909	15.777928	0.977182	0.000000	0.014226	9.380683	5.100000	14.494909	3.438127e+00	1.924122e-08	-17.766211	-1796384064
1	2	16	18	1.500000	0.014229	1.514229	0.977182	0.999996	0.014226	0.000003	0.500000	0.514229	3.859680e-03	5.309866e-05	-9.843359	-1796384064
1	2	14	18	4.000000	5.412534	9.412534	0.977182	0.000157	0.014226	5.398308	3.200000	8.612534	1.327007e-02	9.192680e-07	-13.899688	-1796384064
